Año,Trimestre,Provincia,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total_x,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,OTROS,Total_y
2021,1,Corrientes,49.0,63.0,3.0,6.0,5.0,127.0,67.0,527.0,31544.0,26.223,26.169,9.001,27641.0,5.453,126625.0
2021,1,Entre Ríos,84.0,118.0,17.0,21.0,12.0,252.0,105.0,2.911,67255.0,56.06,42.432,15.774,54600.0,12.826,251963.0
2021,1,Formosa,21.0,11.0,3.0,16.0,380.0,51.0,56.0,0.0,22409.0,7.569,7.916,1.215,9579.0,1.942,50686.0
2021,1,Jujuy,32.0,54.0,17.0,3.0,4.0,110.0,49.0,175.0,23735.0,17.293,40.649,568.0,25609.0,2.378,110456.0
2021,1,La Pampa,9.0,59.0,16.0,12.0,1.0,97.0,298.0,554.0,68200.0,7.864,7.611,2.786,7368.0,2.424,97105.0
2021,1,La Rioja,17.0,35.0,1.0,250.0,30.0,53.0,18.0,1.0,36749.0,5.968,4.604,215.0,5074.0,-1.0,52628.0
2021,1,Mendoza,92.0,69.0,39.0,18.0,833.0,219.0,28.0,40.0,134386.0,11.216,52.533,4.061,16615.0,44.0,218923.0
2021,1,Misiones,48.0,82.0,7.0,5.0,7.0,149.0,51.0,524.0,40949.0,25.503,27.101,14.05,32953.0,8.256,149387.0
2021,1,Neuquén,30.0,70.0,14.0,18.0,632.0,133.0,116.0,327.0,56171.0,8.443,5.903,5.677,50840.0,5.758,133235.0
2021,1,Río Negro,49.0,42.0,18.0,14.0,18.0,141.0,125.0,466.0,70011.0,4.187,13.045,3.642,29589.0,20.103,141168.0
2021,1,Salta,55.0,89.0,31.0,6.0,6.0,188.0,109.0,20.0,40785.0,68.149,9.164,8.139,54889.0,6.319,187574.0
2021,1,San Juan,40.0,12.0,7.0,11.0,8.0,78.0,25.0,194.0,60439.0,858.0,11.494,340.0,276.0,4.641,78267.0
2021,1,San Luis,8.0,11.0,28.0,64.0,36.0,119.0,58.0,0.0,11889.0,2.926,4.429,62.913,22.0,36.917,119154.0
2021,1,Santa Cruz,12.0,23.0,6.0,4.0,390.0,46.0,50.0,0.0,30655.0,8.334,6.987,1.337,647.0,-1.945,46065.0
2021,1,Santa Fe,277.0,421.0,71.0,39.0,18.0,826.0,518.0,891.0,201632.0,204.458,91.846,65.476,236924.0,24.382,826127.0
2021,1,Santiago Del Estero,26.0,76.0,570.0,5.0,4.0,112.0,123.0,909.0,33884.0,58.464,8.549,700.0,4868.0,4.144,111641.0
2021,1,Tierra Del Fuego,13.0,27.0,6.0,0.0,316.0,40.0,17.0,0.0,21379.0,1.468,4.317,486.0,919.0,11.836,40422.0
2021,1,Tucumán,147.0,12.0,70.0,2.0,740.0,232.0,29.0,97.0,42810.0,53.416,25.255,4.188,103437.0,2.68,231912.0
2020,4,Buenos Aires,636.0,2.0,805.0,93.0,58.0,4.0,36.939,31.197,1109865.0,242.243,214.171,213.588,2176242.0,9.016,4033261.0
2020,4,Capital Federal,163.0,1.0,40.0,5.0,29.0,1.0,135.0,244.0,160210.0,78.123,60.208,80.269,1000073.0,268.0,1379530.0
2020,4,Catamarca,27.0,5.0,18.0,322.0,2.0,52.0,71.0,0.0,8843.0,8.74,11.436,591.0,20406.0,2.309,52396.0
2020,4,Chaco,44.0,61.0,24.0,8.0,2.0,139.0,301.0,112.0,24782.0,22.479,26.802,15.701,40949.0,7.965,139091.0
2020,4,Chubut,46.0,40.0,3.0,23.0,19.0,131.0,106.0,109.0,88157.0,21.824,12.046,2.818,1112.0,4.402,130574.0
2020,4,Córdoba,267.0,439.0,126.0,53.0,18.0,903.0,119.0,2.386,214963.0,135.262,82.221,70.013,384169.0,13.568,902701.0
2020,4,Corrientes,50.0,61.0,3.0,6.0,5.0,126.0,67.0,527.0,31900.0,26.321,25.687,9.383,26789.0,4.985,125659.0
2020,4,Entre Ríos,86.0,114.0,16.0,20.0,12.0,247.0,105.0,2.911,65659.0,53.556,40.755,16.6,53141.0,14.654,247381.0
2020,4,Formosa,21.0,11.0,2.0,15.0,380.0,50.0,56.0,0.0,23540.0,7.606,7.181,1.197,8946.0,1.68,50206.0
2020,4,Jujuy,33.0,53.0,16.0,1.0,3.0,106.0,49.0,182.0,23772.0,14.379,44.93,446.0,19282.0,2.811,105851.0
2020,4,La Pampa,9.0,59.0,15.0,12.0,1.0,97.0,298.0,554.0,70184.0,8.124,6.562,2.396,6257.0,2.52,96895.0
2020,4,La Rioja,18.0,35.0,1.0,250.0,30.0,53.0,18.0,1.0,36906.0,6.06,4.633,181.0,4979.0,0.0,52778.0
2020,4,Mendoza,92.0,68.0,36.0,18.0,833.0,215.0,28.0,40.0,146312.0,11.172,40.396,3.378,11557.0,2.57,215453.0
2020,4,Misiones,49.0,80.0,7.0,4.0,7.0,147.0,51.0,524.0,39988.0,26.078,26.445,14.81,32264.0,7.001,147161.0
2020,4,Neuquén,30.0,71.0,14.0,18.0,632.0,133.0,116.0,327.0,56434.0,8.478,5.791,5.493,50776.0,5.72,133135.0
2020,4,Río Negro,49.0,42.0,18.0,14.0,18.0,141.0,125.0,466.0,70305.0,4.153,13.131,3.512,29372.0,20.146,141210.0
2020,4,Salta,57.0,88.0,31.0,6.0,6.0,187.0,109.0,514.0,41443.0,68.829,15.188,8.291,46697.0,6.319,187390.0
2020,4,San Juan,40.0,7.0,7.0,10.0,8.0,73.0,25.0,194.0,61316.0,740.0,5.126,332.0,275.0,4.588,72596.0
2020,4,San Luis,8.0,12.0,27.0,63.0,36.0,119.0,58.0,0.0,14020.0,3.49,2.688,62.239,22.0,36.918,119435.0
2020,4,Santa Cruz,12.0,20.0,1.0,5.0,3.0,41.0,47.0,0.0,27173.0,4.382,6.634,1.033,647.0,758.0,40674.0
2020,4,Santa Fe,287.0,415.0,63.0,39.0,17.0,821.0,518.0,891.0,206372.0,203.793,94.246,65.145,226246.0,23.602,820813.0
2020,4,Santiago Del Estero,27.0,71.0,570.0,5.0,4.0,107.0,123.0,909.0,34518.0,57.59,4.666,411.0,4520.0,3.932,106669.0
2020,4,Tierra Del Fuego,13.0,26.0,6.0,0.0,316.0,40.0,17.0,0.0,21881.0,6.119,3.497,488.0,922.0,6.69,39614.0
2020,4,Tucumán,149.0,11.0,68.0,2.0,740.0,231.0,29.0,97.0,44095.0,54.334,32.155,4.105,93594.0,2.68,231089.0
2020,3,Buenos Aires,654.0,2.0,749.0,94.0,56.0,4.0,37.542,31.514,1113823.0,234.71,219.772,194.248,2085815.0,19.853,3937277.0
2020,3,Capital Federal,170.0,1.0,39.0,4.0,29.0,1.0,264.0,312.0,162222.0,85.083,68.753,78.028,977766.0,247.0,1372675.0
2020,3,Catamarca,27.0,4.0,17.0,261.0,2.0,50.0,63.0,0.0,8276.0,8.768,11.195,562.0,18886.0,2.154,49904.0
2020,3,Chaco,46.0,59.0,21.0,7.0,2.0,134.0,308.0,112.0,24675.0,21.639,27.546,13.751,38729.0,7.194,133954.0
2020,3,Chubut,46.0,39.0,3.0,23.0,19.0,130.0,158.0,109.0,87559.0,22.114,12.217,2.818,1110.0,3.942,130027.0
2020,3,Córdoba,276.0,431.0,102.0,48.0,10.0,867.0,168.0,3.064,218599.0,124.833,84.236,63.823,361021.0,11.728,867472.0
2020,3,Corrientes,51.0,59.0,3.0,6.0,5.0,123.0,72.0,527.0,35190.0,23.315,25.308,8.615,25344.0,5.02,123391.0
2020,3,Entre Ríos,88.0,107.0,14.0,20.0,12.0,241.0,130.0,2.911,66648.0,51.478,40.797,14.377,49395.0,15.759,241495.0
2020,3,Formosa,22.0,10.0,2.0,15.0,393.0,49.0,391.0,151.0,23163.0,7.432,7.125,991.0,8219.0,1.737,49209.0
2020,3,Jujuy,33.0,58.0,11.0,952.0,4.0,107.0,55.0,182.0,32131.0,10.566,45.198,293.0,15238.0,3.065,106728.0
2020,3,La Pampa,9.0,57.0,15.0,12.0,1.0,94.0,293.0,810.0,66695.0,7.82,5.577,2.189,6322.0,4.029,93735.0
2020,3,La Rioja,17.0,35.0,1.0,250.0,35.0,53.0,21.0,1.0,37105.0,5.955,4.66,124.0,4748.0,2.0,52616.0
2020,3,Mendoza,92.0,65.0,33.0,18.0,868.0,208.0,58.0,40.0,141404.0,12.123,42.433,3.448,8237.0,45.0,207788.0
2020,3,Misiones,50.0,78.0,3.0,3.0,9.0,143.0,71.0,524.0,39005.0,24.215,25.942,13.663,30987.0,8.779,143186.0
2020,3,Neuquén,30.0,70.0,11.0,17.0,737.0,129.0,218.0,327.0,60463.0,6.561,5.975,5.449,49439.0,803.0,129235.0
2020,3,Río Negro,50.0,40.0,10.0,13.0,18.0,131.0,114.0,466.0,68986.0,3.769,7.096,3.455,28488.0,19.093,131467.0
2020,3,Salta,58.0,84.0,25.0,6.0,7.0,181.0,129.0,514.0,32780.0,64.736,15.99,7.928,43773.0,14.996,180846.0
2020,3,San Juan,40.0,9.0,6.0,14.0,8.0,77.0,48.0,194.0,65526.0,711.0,6.529,41.0,128.0,4.15,77327.0
2020,3,San Luis,8.0,10.0,6.0,62.0,36.0,117.0,105.0,0.0,12199.0,3.351,2.666,61.319,8.0,36.917,116565.0
2020,3,Santa Cruz,13.0,16.0,1.0,7.0,2.0,39.0,66.0,0.0,26888.0,4.015,6.73,629.0,120.0,833.0,39281.0
2020,3,Santa Fe,295.0,406.0,46.0,37.0,19.0,803.0,568.0,1.241,213353.0,199.381,92.095,58.797,210562.0,27.001,802998.0
2020,3,Santiago Del Estero,26.0,71.0,555.0,4.0,4.0,105.0,133.0,909.0,33287.0,57.418,4.658,292.0,3994.0,4.801,105492.0
2020,3,Tierra Del Fuego,13.0,26.0,0.0,0.0,310.0,40.0,11.0,0.0,22094.0,5.414,3.726,481.0,937.0,6.992,39655.0
2020,3,Tucumán,150.0,12.0,60.0,2.0,762.0,224.0,52.0,97.0,45913.0,54.61,33.126,3.246,84195.0,2.637,223876.0
2020,2,Buenos Aires,661.0,2.0,723.0,92.0,57.0,4.0,37.542,31.606,1129236.0,241.336,233.132,188.995,1894466.0,21.233,3777546.0
2020,2,Capital Federal,179.0,1.0,39.0,4.0,29.0,1.0,264.0,312.0,166474.0,94.585,79.858,80.16,935481.0,687.0,1357821.0
2020,2,Catamarca,27.0,4.0,15.0,261.0,2.0,48.0,63.0,0.0,8801.0,8.69,10.242,426.0,16578.0,3.176,47976.0
2020,2,Chaco,47.0,56.0,17.0,6.0,2.0,128.0,308.0,928.0,24350.0,21.14,29.044,12.082,33311.0,6.969,128132.0
2020,2,Chubut,46.0,38.0,1.0,18.0,6.0,109.0,158.0,109.0,69578.0,22.188,10.537,1.473,614.0,3.999,108656.0
2020,2,Córdoba,283.0,415.0,86.0,45.0,8.0,836.0,168.0,4.383,219025.0,125.932,89.53,63.216,325243.0,8.971,836468.0
2020,2,Corrientes,51.0,56.0,3.0,4.0,5.0,119.0,72.0,527.0,34242.0,22.845,25.844,7.898,22418.0,5.02,118866.0
2020,2,Entre Ríos,89.0,99.0,14.0,20.0,11.0,234.0,130.0,3.679,66758.0,50.64,42.09,12.856,43391.0,14.569,234113.0
2020,2,Formosa,22.0,9.0,2.0,15.0,169.0,48.0,391.0,151.0,23534.0,7.109,6.998,961.0,7475.0,1.313,47932.0
2020,2,Jujuy,33.0,39.0,5.0,952.0,17.0,94.0,55.0,182.0,30548.0,10.519,26.829,209.0,9417.0,16.557,94316.0
2020,2,La Pampa,9.0,54.0,14.0,11.0,1.0,90.0,293.0,810.0,71218.0,7.531,3.8,1.657,3377.0,1.123,89809.0
2020,2,La Rioja,17.0,35.0,1.0,250.0,35.0,52.0,21.0,1.0,37375.0,5.661,4.686,73.0,4336.0,2.0,52155.0
2020,2,Mendoza,92.0,63.0,30.0,16.0,802.0,201.0,58.0,40.0,142253.0,12.439,35.274,3.248,5422.0,2.45,201184.0
2020,2,Misiones,51.0,74.0,3.0,3.0,9.0,140.0,71.0,524.0,39867.0,23.719,26.445,12.305,28763.0,8.646,140340.0
2020,2,Neuquén,30.0,68.0,11.0,16.0,1.0,126.0,218.0,327.0,61171.0,6.103,6.625,5.296,46432.0,0.0,126172.0
2020,2,Río Negro,50.0,40.0,10.0,11.0,18.0,129.0,114.0,466.0,70817.0,3.335,7.498,3.246,26953.0,17.057,129486.0
2020,2,Salta,60.0,82.0,24.0,5.0,7.0,178.0,129.0,514.0,41801.0,64.463,16.989,7.741,39594.0,6.531,177762.0
2020,2,San Juan,40.0,8.0,6.0,7.0,9.0,70.0,48.0,194.0,59113.0,917.0,4.908,40.0,127.0,4.43,69777.0
2020,2,San Luis,8.0,8.0,6.0,61.0,36.0,114.0,105.0,0.0,11439.0,3.585,1.934,60.889,8.0,35.992,113952.0
2020,2,Santa Cruz,13.0,16.0,1.0,7.0,2.0,39.0,66.0,0.0,26938.0,4.166,6.541,546.0,119.0,493.0,38869.0
2020,2,Santa Fe,300.0,382.0,47.0,30.0,19.0,778.0,568.0,2.061,213054.0,198.772,96.575,57.236,189473.0,20.193,777932.0
2020,2,Santiago Del Estero,26.0,72.0,355.0,3.0,4.0,105.0,133.0,1.779,32557.0,57.709,5.178,247.0,3328.0,4.516,105447.0
2020,2,Tierra Del Fuego,13.0,26.0,0.0,0.0,310.0,39.0,11.0,0.0,22325.0,5.186,3.034,391.0,796.0,7.446,39189.0
2020,2,Tucumán,150.0,10.0,55.0,1.0,762.0,217.0,52.0,97.0,49028.0,54.537,34.184,2.246,74377.0,2.635,217156.0
2020,1,Buenos Aires,673.0,2.0,721.0,85.0,18.0,4.0,38.215,36.802,1122034.0,236.421,247.977,205.78,1802583.0,28.935,3718747.0
2020,1,Capital Federal,184.0,1.0,39.0,4.0,29.0,1.0,264.0,312.0,169651.0,102.254,89.665,85.899,906009.0,0.0,1354054.0
2020,1,Catamarca,22.0,3.0,12.0,261.0,2.0,40.0,63.0,0.0,8838.0,7.543,9.558,408.0,10299.0,2.151,38860.0
2020,1,Chaco,46.0,54.0,12.0,6.0,2.0,120.0,308.0,928.0,23291.0,19.976,29.851,10.416,28539.0,6.917,120226.0
2020,1,Chubut,46.0,27.0,1.0,17.0,5.0,97.0,158.0,109.0,69586.0,12.957,7.756,1.24,614.0,4.5,96920.0
2020,1,Córdoba,286.0,406.0,69.0,42.0,9.0,811.0,142.0,5.128,217229.0,120.188,95.827,65.733,296875.0,9.802,810924.0
2020,1,Corrientes,51.0,53.0,2.0,2.0,5.0,114.0,72.0,527.0,33479.0,21.382,26.679,7.351,19467.0,4.78,113737.0
2020,1,Entre Ríos,90.0,95.0,13.0,19.0,14.0,232.0,130.0,4.081,72280.0,47.132,41.125,11.988,39794.0,13.762,230292.0
2020,1,Formosa,21.0,9.0,2.0,15.0,169.0,46.0,1.127,342.0,23761.0,6.5,6.564,964.0,6918.0,100.0,46276.0
2020,1,Jujuy,32.0,39.0,3.0,942.0,17.0,92.0,55.0,182.0,33120.0,9.979,26.693,166.0,7349.0,16.545,94089.0
2020,1,La Pampa,9.0,54.0,14.0,11.0,2.0,89.0,293.0,811.0,72740.0,7.199,3.029,1.342,2113.0,1.618,89145.0
2020,1,La Rioja,13.0,35.0,0.0,251.0,29.0,48.0,21.0,1.0,37209.0,5.158,4.64,22.0,1294.0,0.0,48345.0
2020,1,Mendoza,92.0,50.0,28.0,12.0,722.0,183.0,58.0,40.0,140410.0,12.285,17.489,2.86,3818.0,0.0,176960.0
2020,1,Misiones,51.0,69.0,1.0,460.0,11.0,134.0,71.0,524.0,36622.0,21.271,26.433,11.581,26313.0,10.885,133700.0
2020,1,Neuquén,29.0,66.0,11.0,15.0,729.0,122.0,218.0,327.0,60152.0,5.257,7.123,5.399,43738.0,0.0,122214.0
2020,1,Río Negro,48.0,38.0,10.0,11.0,18.0,126.0,114.0,466.0,69154.0,2.93,7.857,3.199,25488.0,17.719,126927.0
2020,1,Salta,60.0,76.0,23.0,4.0,7.0,170.0,129.0,514.0,38537.0,63.714,17.991,8.625,34744.0,6.441,170695.0
2020,1,San Juan,40.0,6.0,6.0,7.0,5.0,64.0,48.0,194.0,59787.0,1.594,1.292,40.0,127.0,4.779,67861.0
2020,1,San Luis,8.0,8.0,5.0,58.0,36.0,111.0,105.0,0.0,11322.0,4.164,525.0,58.258,5.0,36.075,110454.0
2020,1,Santa Cruz,13.0,16.0,1.0,7.0,2.0,39.0,67.0,11.0,27447.0,4.993,5.169,529.0,119.0,0.0,38335.0
2020,1,Santa Fe,302.0,384.0,35.0,30.0,19.0,771.0,696.0,2.994,217553.0,196.826,104.56,48.448,173823.0,17.656,762556.0
2020,1,Santiago Del Estero,25.0,70.0,200.0,3.0,5.0,103.0,133.0,1.779,33086.0,56.884,3.737,135.0,2799.0,4.501,103054.0
2020,1,Tierra Del Fuego,13.0,26.0,0.0,0.0,308.0,39.0,11.0,1.0,22976.0,5.024,1.834,196.0,518.0,7.046,37606.0
2020,1,Tucumán,143.0,10.0,45.0,1.0,347.0,200.0,52.0,97.0,49555.0,50.383,31.096,1.73,67536.0,0.0,200449.0
2019,4,Buenos Aires,720.0,2.0,669.0,87.0,18.0,4.0,33.489,27.537,1177446.0,262.297,247.106,452.57,1465133.0,20.676,3686254.0
2019,4,Capital Federal,197.0,1.0,36.0,4.0,29.0,1.0,307.0,15.0,177098.0,110.218,110.852,205.81,753805.0,0.0,1358105.0
2019,4,Catamarca,23.0,3.0,10.0,261.0,2.0,38.0,63.0,0.0,9945.0,7.619,9.305,804.0,7477.0,3.098,38311.0
2019,4,Chaco,49.0,54.0,9.0,5.0,2.0,118.0,83.0,0.0,25899.0,18.959,30.902,13.516,21556.0,6.988,117903.0
2019,4,Chubut,47.0,27.0,1.0,15.0,5.0,96.0,158.0,4.0,69405.0,12.945,7.615,1.24,614.0,4.121,96102.0
2019,4,Córdoba,297.0,410.0,53.0,38.0,9.0,807.0,142.0,0.0,232781.0,118.232,109.33,114.111,221742.0,10.35,806688.0
2019,4,Corrientes,53.0,52.0,2.0,2.0,5.0,114.0,72.0,0.0,35055.0,20.62,27.367,9.981,15744.0,4.995,113834.0
2019,4,Entre Ríos,93.0,99.0,13.0,19.0,15.0,239.0,47.0,0.0,88203.0,44.511,42.962,18.976,30153.0,14.178,239030.0
2019,4,Formosa,22.0,9.0,2.0,15.0,169.0,47.0,1.127,191.0,24606.0,6.319,6.788,1.766,5671.0,243.0,46711.0
2019,4,Jujuy,33.0,38.0,873.0,814.0,17.0,89.0,55.0,0.0,32920.0,9.632,26.764,102.0,5286.0,14.122,88881.0
2019,4,La Pampa,15.0,57.0,5.0,11.0,2.0,90.0,293.0,313.0,76747.0,6.9,1.951,1.287,1342.0,1.566,90399.0
2019,4,La Rioja,14.0,35.0,0.0,251.0,29.0,49.0,21.0,0.0,37846.0,5.045,4.763,22.0,1305.0,0.0,49002.0
2019,4,Mendoza,97.0,50.0,25.0,14.0,730.0,186.0,746.0,9.0,145139.0,12.955,15.237,2.165,2628.0,6.901,185780.0
2019,4,Misiones,53.0,70.0,847.0,441.0,12.0,136.0,71.0,0.0,39664.0,20.84,27.305,15.626,20799.0,11.508,135813.0
2019,4,Neuquén,30.0,61.0,11.0,14.0,854.0,116.0,218.0,1.0,57370.0,4.439,7.357,12.059,35001.0,0.0,116445.0
2019,4,Río Negro,50.0,38.0,10.0,11.0,18.0,127.0,114.0,0.0,71847.0,2.797,8.558,6.968,19837.0,17.019,127140.0
2019,4,Salta,63.0,76.0,22.0,3.0,8.0,172.0,149.0,1.0,42159.0,67.656,15.369,14.17,25821.0,7.12,172445.0
2019,4,San Juan,41.0,6.0,5.0,7.0,5.0,65.0,48.0,1.0,60626.0,1.594,1.292,40.0,127.0,1.246,64974.0
2019,4,San Luis,9.0,8.0,6.0,55.0,36.0,108.0,105.0,0.0,11901.0,4.164,525.0,55.216,3.0,36.287,108201.0
2019,4,Santa Cruz,13.0,16.0,1.0,7.0,2.0,39.0,67.0,0.0,32368.0,4.346,2.224,7.0,8.0,350.0,39370.0
2019,4,Santa Fe,312.0,382.0,27.0,27.0,20.0,769.0,698.0,0.0,230234.0,190.664,113.527,70.998,135576.0,27.472,769169.0
2019,4,Santiago Del Estero,25.0,71.0,200.0,3.0,5.0,104.0,133.0,908.0,34911.0,56.309,3.756,105.0,2449.0,5.017,103588.0
2019,4,Tierra Del Fuego,13.0,27.0,0.0,0.0,310.0,40.0,11.0,0.0,23593.0,5.05,1.848,139.0,1962.0,7.789,40392.0
2019,4,Tucumán,147.0,11.0,40.0,725.0,348.0,199.0,55.0,0.0,54544.0,52.017,28.916,6.405,56707.0,0.0,198644.0
2019,3,Buenos Aires,1.0,2.0,425.0,86.0,27.0,4.0,238.92,44.648,1432722.0,222.812,260.506,483.572,1246209.0,42.294,3971683.0
2019,3,Capital Federal,300.0,1.0,25.0,4.0,31.0,1.0,104.0,368.0,269704.0,120.924,138.011,258.591,655108.0,0.0,1442810.0
2019,3,Catamarca,24.0,6.0,13.0,244.0,2.0,32.0,34.0,43.0,14449.0,9.285,6.333,72.0,15.0,2.151,32382.0
2019,3,Chaco,50.0,49.0,8.0,5.0,2.0,114.0,69.0,1.216,32764.0,28.198,13.336,12.987,16740.0,6.917,112227.0
2019,3,Chubut,37.0,27.0,2.0,15.0,8.0,89.0,74.0,840.0,62680.0,13.033,7.171,1.24,614.0,4.5,90152.0
2019,3,Córdoba,308.0,399.0,30.0,37.0,9.0,783.0,83.0,5.824,240151.0,106.651,118.486,146.247,157546.0,7.353,782341.0
2019,3,Corrientes,53.0,50.0,2.0,2.0,5.0,113.0,10.0,597.0,42231.0,29.628,10.348,10.388,12674.0,4.78,110656.0
2019,3,Entre Ríos,95.0,96.0,13.0,19.0,15.0,238.0,19.0,4.446,99656.0,56.161,17.064,21.216,22645.0,15.107,236314.0
2019,3,Formosa,22.0,8.0,1.0,14.0,162.0,46.0,1.11,349.0,24943.0,6.049,7.117,2.262,4443.0,100.0,46373.0
2019,3,Jujuy,33.0,36.0,274.0,812.0,17.0,87.0,27.0,885.0,31722.0,9.24,26.835,56.0,3671.0,16.545,88981.0
2019,3,La Pampa,19.0,53.0,5.0,11.0,2.0,91.0,237.0,3.289,75849.0,5.922,1.611,1.359,941.0,1.618,90826.0
2019,3,La Rioja,14.0,35.0,11.0,251.0,41.0,50.0,9.0,10.0,38657.0,4.786,4.887,22.0,1307.0,0.0,49678.0
2019,3,Mendoza,149.0,54.0,7.0,13.0,2.0,224.0,21.0,1.269,206821.0,2.958,10.093,1.263,349.0,0.0,222774.0
2019,3,Misiones,54.0,66.0,829.0,419.0,12.0,134.0,47.0,1.928,43530.0,29.375,11.256,16.107,16650.0,12.206,131099.0
2019,3,Neuquén,43.0,60.0,6.0,14.0,3.0,125.0,45.0,2.258,62909.0,4.586,9.597,16.923,28458.0,122.0,124898.0
2019,3,Río Negro,67.0,37.0,10.0,11.0,19.0,144.0,47.0,1.234,87435.0,2.348,9.779,10.176,15505.0,17.719,144243.0
2019,3,Salta,66.0,74.0,733.0,2.0,9.0,152.0,49.0,900.0,43160.0,62.23,14.309,11.418,12357.0,7.515,151938.0
2019,3,San Juan,52.0,7.0,1.0,7.0,6.0,73.0,22.0,171.0,68315.0,2.245,1.267,41.0,128.0,4.779,76968.0
2019,3,San Luis,13.0,11.0,350.0,62.0,36.0,123.0,57.0,100.0,18643.0,5.113,467.0,62.242,5.0,36.075,122702.0
2019,3,Santa Cruz,11.0,17.0,969.0,7.0,3.0,38.0,28.0,84.0,31612.0,4.472,1.203,27.0,4.0,0.0,37430.0
2019,3,Santa Fe,319.0,377.0,19.0,24.0,21.0,761.0,640.0,8.184,242454.0,193.286,107.068,84.325,97082.0,19.537,752576.0
2019,3,Santiago Del Estero,25.0,71.0,219.0,3.0,34.0,133.0,39.0,1.832,35554.0,55.172,3.612,86.0,1836.0,34.501,132632.0
2019,3,Tierra Del Fuego,20.0,27.0,651.0,0.0,1.0,49.0,6.0,14.0,32133.0,4.692,1.756,82.0,226.0,9.648,48557.0
2019,3,Tucumán,151.0,12.0,116.0,684.0,324.0,164.0,16.0,110.0,71043.0,47.693,24.354,843.0,20385.0,0.0,164444.0
2019,2,Buenos Aires,1.0,2.0,383.0,75.0,33.0,4.0,199.768,46.852,1436259.0,217.785,438.663,502.275,985767.0,43.438,3870807.0
2019,2,Capital Federal,310.0,1.0,36.0,4.0,4.0,1.0,74.0,1.027,281370.0,124.087,239.691,296.155,475991.0,0.0,1418395.0
2019,2,Catamarca,26.0,6.0,13.0,146.0,2.0,34.0,34.0,43.0,16631.0,8.67,6.049,34.0,10.0,2.151,33622.0
2019,2,Chaco,51.0,47.0,4.0,5.0,2.0,109.0,69.0,1.383,38488.0,26.431,16.789,15.348,9904.0,1.492,109904.0
2019,2,Chubut,37.0,26.0,2.0,14.0,8.0,88.0,66.0,3.952,69032.0,10.049,1.495,74.0,165.0,4.5,89333.0
2019,2,Córdoba,315.0,388.0,23.0,34.0,15.0,775.0,81.0,8.165,248427.0,100.512,157.458,170.159,76053.0,8.938,769793.0
2019,2,Corrientes,54.0,47.0,2.0,2.0,6.0,112.0,10.0,3.012,40424.0,27.774,13.114,11.928,7119.0,6.08,109461.0
2019,2,Entre Ríos,97.0,91.0,13.0,17.0,18.0,236.0,18.0,5.905,100687.0,52.316,23.196,24.221,10664.0,17.206,234213.0
2019,2,Formosa,22.0,9.0,1.0,14.0,162.0,46.0,1.11,349.0,26512.0,5.399,8.384,2.639,2258.0,100.0,46751.0
2019,2,Jujuy,33.0,31.0,274.0,812.0,22.0,87.0,27.0,940.0,26233.0,8.441,26.7,27.0,2600.0,21.765,86733.0
2019,2,La Pampa,19.0,52.0,5.0,11.0,3.0,90.0,236.0,3.289,75406.0,5.191,1.366,1.445,629.0,2.661,90223.0
2019,2,La Rioja,15.0,35.0,11.0,251.0,41.0,50.0,9.0,11.0,39819.0,4.297,4.857,13.0,1298.0,0.0,50304.0
2019,2,Mendoza,149.0,54.0,7.0,13.0,2.0,224.0,20.0,2.522,205165.0,2.971,10.092,1.256,234.0,0.0,222260.0
2019,2,Misiones,55.0,64.0,543.0,421.0,12.0,133.0,47.0,2.226,45769.0,27.385,15.408,18.882,8129.0,12.206,130052.0
2019,2,Neuquén,43.0,59.0,5.0,13.0,3.0,123.0,302.0,3.038,61776.0,4.688,17.318,21.21,14132.0,422.0,122886.0
2019,2,Río Negro,68.0,37.0,4.0,10.0,20.0,139.0,384.0,1.354,86366.0,2.201,10.291,12.407,6907.0,18.519,138429.0
2019,2,Salta,69.0,62.0,725.0,1.0,9.0,143.0,49.0,974.0,59638.0,36.923,16.961,14.059,6461.0,7.585,142650.0
2019,2,San Juan,52.0,7.0,1.0,3.0,7.0,70.0,22.0,213.0,60913.0,2.177,785.0,7.0,4.0,6.119,70240.0
2019,2,San Luis,11.0,10.0,347.0,57.0,38.0,117.0,57.0,102.0,16575.0,4.964,467.0,57.236,5.0,37.977,117383.0
2019,2,Santa Cruz,11.0,10.0,379.0,7.0,3.0,31.0,25.0,84.0,24861.0,3.806,1.202,28.0,4.0,0.0,30010.0
2019,2,Santa Fe,325.0,355.0,18.0,22.0,23.0,743.0,321.0,8.427,300124.0,125.176,129.741,100.131,49865.0,22.323,736108.0
2019,2,Santiago Del Estero,24.0,65.0,219.0,3.0,35.0,127.0,39.0,1.832,63268.0,21.362,3.741,108.0,1205.0,34.501,126056.0
2019,2,Tierra Del Fuego,20.0,26.0,651.0,0.0,1.0,47.0,6.0,123.0,41824.0,4.241,1.573,96.0,32.0,0.0,47895.0
2019,2,Tucumán,153.0,12.0,116.0,684.0,321.0,166.0,16.0,157.0,78891.0,44.296,24.291,628.0,18394.0,0.0,166673.0
